Archetype,House number,CAH Type,Operation,Solar,Grid Cost,Optimal PV,Optimal Battery,Total Cost,Total Load,Grid Import
Terraced,TerracedD_3.txt,H2,safe_unidirectional,worst,376.071,5.04,20.025,20196.0,3809.16,1816.15
Terraced,TerracedA_13.txt,H2,hybrid_bidirectional,worst,197.415,6.16,9.675,17580.0,3956.89,1884.53
Terraced,TerracedA_53.txt,H1,hybrid_bidirectional,best,207.9,4.69,15.75,17409.0,5279.81,2067.5
Terraced,TerracedA_40.txt,H1,safe_unidirectional,worst,413.183,7.49,28.125,29229.0,5341.2,2393.3
Terraced,TerracedA_21.txt,H1,safe_unidirectional,best,372.64,3.99,22.05,18963.0,5370.29,2281.72
Terraced,TerracedA_18.txt,H1,hybrid_bidirectional,worst,269.04,7.28,25.65,27600.0,5343.24,2410.47
Terraced,TerracedA_42.txt,H2,safe_unidirectional,best,319.343,3.01,11.25,11721.0,3675.78,1683.33
Terraced,TerracedA_13.txt,H2,hybrid_bidirectional,best,177.727,3.57,2.25,8577.0,3989.67,1865.42
Terraced,TerracedA_27.txt,H1,safe_unidirectional,worst,400.767,7.56,27.225,28944.0,5258.64,2348.92
Terraced,TerracedD_3.txt,H2,safe_unidirectional,best,341.264,2.94,11.925,11898.0,3809.16,1751.38
Terraced,TerracedA_21.txt,H1,hybrid_bidirectional,worst,277.676,7.77,26.55,29061.0,5443.53,2436.53
Terraced,TerracedA_40.txt,H1,safe_unidirectional,best,356.891,4.13,20.925,18717.0,5341.2,2249.4
Terraced,TerracedA_18.txt,H1,hybrid_bidirectional,best,209.55,4.62,16.2,17478.0,5322.09,2088.19
Terraced,TerracedA_42.txt,H2,hybrid_bidirectional,worst,183.06,5.32,8.775,15384.0,3768.09,1823.39
Terraced,TerracedA_53.txt,H2,safe_unidirectional,worst,365.78,4.9,19.8,19794.0,3733.8,1782.65
Terraced,TerracedD_3.txt,H2,hybrid_bidirectional,worst,197.014,5.6,8.55,15864.0,3915.4,1858.56
Terraced,TerracedA_21.txt,H1,hybrid_bidirectional,best,222.067,4.76,17.325,18312.0,5425.77,2133.09
Terraced,TerracedA_11.txt,H1,safe_unidirectional,worst,405.844,7.28,28.35,28896.0,5281.93,2373.3
Terraced,TerracedA_27.txt,H1,safe_unidirectional,best,364.072,3.85,21.825,18561.0,5258.64,2274.19
Terraced,TerracedA_42.txt,H2,hybrid_bidirectional,best,165.959,3.22,1.575,7518.0,3803.35,1825.54
Terraced,TerracedA_40.txt,H1,hybrid_bidirectional,worst,268.351,7.7,26.1,28698.0,5418.12,2430.24
Terraced,TerracedD_3.txt,H2,hybrid_bidirectional,best,184.84,3.43,1.575,7959.0,3953.93,1893.21
Terraced,TerracedA_53.txt,H2,safe_unidirectional,best,333.998,2.94,11.7,11790.0,3733.8,1714.02
Terraced,TerracedA_18.txt,H2,safe_unidirectional,worst,374.079,5.11,19.35,20019.0,3769.64,1806.61
Terraced,TerracedA_27.txt,H1,hybrid_bidirectional,worst,264.21,7.42,25.875,28002.0,5329.41,2401.63
Terraced,TerracedA_40.txt,H1,hybrid_bidirectional,best,209.336,5.04,15.075,17820.0,5392.51,2112.37
Terraced,TerracedA_11.txt,H1,safe_unidirectional,best,358.612,3.99,21.6,18747.0,5281.93,2219.82
Terraced,TerracedA_21.txt,H2,safe_unidirectional,worst,392.03,5.46,20.7,21402.0,3865.37,1852.05
Terraced,TerracedA_56.txt,H1,safe_unidirectional,worst,412.951,7.49,27.45,28905.0,5322.29,2397.68
Terraced,TerracedA_53.txt,H2,hybrid_bidirectional,worst,195.849,5.25,8.55,15129.0,3836.45,1859.26
Terraced,TerracedA_27.txt,H1,hybrid_bidirectional,best,210.607,4.69,16.425,17733.0,5314.98,2081.0
Terraced,TerracedA_36.txt,H1,safe_unidirectional,worst,422.963,7.63,27.45,29199.0,5393.18,2406.48
Terraced,TerracedA_18.txt,H2,safe_unidirectional,best,336.951,2.94,11.925,11898.0,3769.64,1720.11
Terraced,TerracedA_11.txt,H1,hybrid_bidirectional,worst,269.779,7.14,27.0,27954.0,5359.57,2448.87
Terraced,TerracedA_53.txt,H2,hybrid_bidirectional,best,184.556,3.22,1.8,7626.0,3872.9,1890.76
Terraced,TerracedA_40.txt,H2,safe_unidirectional,worst,381.473,5.25,19.8,20529.0,3836.28,1840.53
Terraced,TerracedA_21.txt,H2,safe_unidirectional,best,355.21,3.08,13.275,12840.0,3865.37,1765.75
Terraced,TerracedA_56.txt,H1,safe_unidirectional,best,358.341,4.06,21.15,18678.0,5322.29,2229.4
Terraced,TerracedA_18.txt,H2,hybrid_bidirectional,worst,197.124,5.74,7.425,15618.0,3886.93,1868.4
Terraced,TerracedA_11.txt,H1,hybrid_bidirectional,best,215.238,4.62,17.1,17910.0,5335.83,2099.94
Terraced,TerracedA_36.txt,H1,safe_unidirectional,best,379.01,3.99,21.825,18855.0,5393.18,2302.92
Terraced,TerracedA_27.txt,H2,safe_unidirectional,worst,375.964,5.11,20.475,20559.0,3753.73,1815.65
Terraced,TerracedA_21.txt,H2,hybrid_bidirectional,worst,202.134,5.88,10.125,17208.0,3973.09,1897.6
Terraced,TerracedA_18.txt,H2,hybrid_bidirectional,best,178.389,3.36,1.575,7812.0,3923.17,1886.39
Terraced,TerracedA_2.txt,H1,safe_unidirectional,worst,412.726,7.42,28.575,29298.0,5269.52,2382.82
Terraced,TerracedA_56.txt,H1,hybrid_bidirectional,worst,276.3,7.21,26.55,27885.0,5393.62,2465.78
Terraced,TerracedA_40.txt,H2,safe_unidirectional,best,346.537,3.08,12.15,12300.0,3836.28,1774.99
Terraced,TerracedA_36.txt,H1,hybrid_bidirectional,worst,281.747,7.56,26.325,28512.0,5468.51,2461.39
Terraced,TerracedA_21.txt,H2,hybrid_bidirectional,best,190.479,3.5,2.25,8430.0,3998.75,1898.18
Terraced,TerracedA_11.txt,H2,safe_unidirectional,worst,377.729,5.04,20.25,20304.0,3777.02,1808.53
Terraced,TerracedA_27.txt,H2,safe_unidirectional,best,339.683,3.08,12.375,12408.0,3753.73,1715.5
Terraced,TerracedA_56.txt,H1,hybrid_bidirectional,best,216.761,4.62,16.65,17694.0,5372.55,2121.64
Terraced,TerracedA_40.txt,H2,hybrid_bidirectional,worst,200.845,5.81,9.0,16521.0,3955.73,1911.92
Terraced,TerracedA_2.txt,H1,safe_unidirectional,best,355.095,3.99,21.375,18639.0,5269.52,2228.97
Terraced,TerracedA_36.txt,H1,hybrid_bidirectional,best,229.727,4.69,17.325,18165.0,5448.34,2167.28
Terraced,TerracedD_28.txt,H1,safe_unidirectional,worst,392.1,7.28,27.225,28356.0,5221.38,2364.51
Terraced,TerracedA_27.txt,H2,hybrid_bidirectional,worst,191.866,5.81,8.1,16089.0,3865.92,1885.66
Terraced,TerracedA_40.txt,H2,hybrid_bidirectional,best,186.703,3.36,2.025,8028.0,3988.65,1941.6
Terraced,TerracedA_35.txt,H1,safe_unidirectional,worst,391.901,7.28,27.9,28680.0,5228.08,2313.44
Terraced,TerracedA_11.txt,H2,safe_unidirectional,best,344.52,2.94,12.825,12330.0,3777.02,1734.82
Terraced,TerracedA_2.txt,H1,hybrid_bidirectional,worst,276.995,7.35,26.55,28179.0,5340.41,2425.53
Terraced,TerracedA_56.txt,H2,safe_unidirectional,worst,377.255,5.25,19.575,20421.0,3817.38,1818.02
Terraced,TerracedD_28.txt,H1,safe_unidirectional,best,344.034,3.99,20.475,18207.0,5221.38,2202.26
Terraced,TerracedA_27.txt,H2,hybrid_bidirectional,best,180.092,3.43,1.575,7959.0,3900.96,1902.61
Terraced,TerracedA_36.txt,H2,safe_unidirectional,worst,393.282,5.32,20.25,20892.0,3888.27,1851.92
Terraced,TerracedA_11.txt,H2,hybrid_bidirectional,worst,194.02,5.6,8.775,15972.0,3887.89,1882.61
Terraced,TerracedA_2.txt,H1,hybrid_bidirectional,best,223.151,4.55,17.325,17871.0,5319.69,2113.05
Terraced,TerracedA_54.txt,H1,safe_unidirectional,worst,412.971,7.56,28.125,29376.0,5331.08,2389.98
Terraced,TerracedA_35.txt,H1,safe_unidirectional,best,344.609,4.06,21.15,18678.0,5228.08,2184.46
Terraced,TerracedD_28.txt,H1,hybrid_bidirectional,worst,263.135,7.28,25.2,27384.0,5290.42,2378.03
Terraced,TerracedA_11.txt,H2,hybrid_bidirectional,best,181.04,3.43,1.8,8067.0,3921.89,1877.14
Terraced,TerracedA_56.txt,H2,safe_unidirectional,best,338.864,3.15,11.475,12123.0,3817.38,1733.08
Terraced,TerracedD_17.txt,H1,safe_unidirectional,worst,395.265,7.28,27.225,28356.0,5259.25,2345.69
Terraced,TerracedA_36.txt,H2,safe_unidirectional,best,360.172,3.01,12.825,12477.0,3888.27,1792.75
Terraced,TerracedA_35.txt,H1,hybrid_bidirectional,worst,261.921,7.21,25.65,27453.0,5301.05,2369.19
Terraced,TerracedA_54.txt,H1,safe_unidirectional,best,364.242,4.06,21.6,18894.0,5331.08,2230.85
Terraced,TerracedD_28.txt,H1,hybrid_bidirectional,best,212.788,4.41,16.875,17361.0,5274.21,2099.17
Terraced,TerracedA_56.txt,H2,hybrid_bidirectional,worst,205.434,5.81,7.875,15981.0,3929.72,1910.76
Terraced,TerracedA_2.txt,H2,safe_unidirectional,worst,380.761,4.9,21.375,20550.0,3764.61,1819.03
Terraced,TerracedA_36.txt,H2,hybrid_bidirectional,worst,204.679,6.02,8.1,16530.0,3999.74,1909.91
Terraced,TerracedA_35.txt,H1,hybrid_bidirectional,best,208.863,4.69,16.425,17733.0,5277.97,2049.13
Terraced,TerracedD_17.txt,H1,safe_unidirectional,best,359.334,3.92,21.375,18492.0,5259.25,2232.88
Terraced,TerracedA_39.txt,H1,safe_unidirectional,worst,412.433,7.63,28.125,29523.0,5273.71,2377.38
Terraced,TerracedA_54.txt,H1,hybrid_bidirectional,worst,269.549,7.56,25.875,28296.0,5403.57,2439.28
Terraced,TerracedA_56.txt,H2,hybrid_bidirectional,best,194.773,3.43,1.35,7851.0,3968.56,1930.02
Terraced,TerracedA_36.txt,H2,hybrid_bidirectional,best,196.876,3.5,1.8,8214.0,4033.15,1958.1
Terraced,TerracedD_28.txt,H2,safe_unidirectional,worst,358.175,5.18,19.125,20058.0,3716.47,1773.07
Terraced,TerracedA_2.txt,H2,safe_unidirectional,best,338.532,3.08,11.925,12192.0,3764.61,1720.81
Terraced,TerracedD_17.txt,H1,hybrid_bidirectional,worst,259.107,7.35,24.975,27423.0,5330.78,2373.65
Terraced,TerracedA_54.txt,H1,hybrid_bidirectional,best,224.237,4.41,18.225,18009.0,5386.27,2163.78
Terraced,TerracedA_39.txt,H1,safe_unidirectional,best,368.864,3.99,22.05,18963.0,5273.71,2260.48
Terraced,TerracedA_35.txt,H2,safe_unidirectional,worst,372.8,4.97,19.8,19941.0,3723.17,1784.26
Terraced,TerracedA_2.txt,H2,hybrid_bidirectional,worst,203.491,5.6,9.0,16080.0,3881.79,1890.58
Terraced,TerracedA_7.txt,H1,safe_unidirectional,worst,398.373,7.63,27.45,29199.0,5240.92,2346.72
Terraced,TerracedD_17.txt,H1,hybrid_bidirectional,best,206.226,4.62,16.65,17694.0,5312.47,2072.83
Terraced,TerracedA_22.txt,H1,safe_unidirectional,worst,381.602,7.14,27.225,28062.0,5119.45,2315.44
Terraced,TerracedD_28.txt,H2,safe_unidirectional,best,320.931,3.08,11.25,11868.0,3716.47,1689.39
Terraced,TerracedA_39.txt,H1,hybrid_bidirectional,worst,268.984,7.7,26.1,28698.0,5349.93,2424.61
Terraced,TerracedA_2.txt,H2,hybrid_bidirectional,best,187.122,3.36,1.8,7920.0,3915.89,1874.49
Terraced,TerracedA_54.txt,H2,safe_unidirectional,worst,383.928,5.18,20.7,20814.0,3826.17,1844.17
Terraced,TerracedA_35.txt,H2,safe_unidirectional,best,325.162,3.22,11.7,12378.0,3723.17,1666.41
Terraced,TerracedD_28.txt,H2,hybrid_bidirectional,worst,193.193,5.46,8.325,15462.0,3834.52,1863.8
Terraced,TerracedA_7.txt,H1,safe_unidirectional,best,354.147,3.92,21.825,18708.0,5240.92,2257.98
Terraced,TerracedA_39.txt,H1,hybrid_bidirectional,best,214.967,4.69,18.0,18489.0,5331.65,2124.33
Terraced,TerracedA_22.txt,H1,safe_unidirectional,best,330.095,3.78,21.375,18198.0,5119.45,2186.3
Terraced,TerracedD_17.txt,H2,safe_unidirectional,worst,365.903,5.04,18.9,19656.0,3754.34,1783.35
Terraced,TerracedA_35.txt,H2,hybrid_bidirectional,worst,199.997,5.39,9.0,15639.0,3837.9,1838.69
Terraced,TerracedD_28.txt,H2,hybrid_bidirectional,best,180.406,3.29,1.575,7665.0,3867.62,1859.64
Terraced,TerracedA_3.txt,H1,safe_unidirectional,worst,376.523,7.14,27.45,28170.0,5144.8,2303.96
Terraced,TerracedA_7.txt,H1,hybrid_bidirectional,worst,269.454,7.56,25.425,28080.0,5314.23,2407.85
Terraced,TerracedA_54.txt,H2,safe_unidirectional,best,351.927,3.01,12.825,12477.0,3826.17,1758.44
Terraced,TerracedA_22.txt,H1,hybrid_bidirectional,worst,252.845,7.21,25.2,27237.0,5186.64,2345.7
Terraced,TerracedA_35.txt,H2,hybrid_bidirectional,best,184.552,3.43,1.8,8067.0,3871.93,1829.61
Terraced,TerracedA_39.txt,H2,safe_unidirectional,worst,383.474,5.46,20.25,21186.0,3768.8,1819.16
Terraced,TerracedD_17.txt,H2,safe_unidirectional,best,337.762,3.01,12.15,12153.0,3754.34,1717.83
Terraced,TerracedA_7.txt,H1,hybrid_bidirectional,best,207.712,4.69,16.65,17841.0,5291.65,2092.7
Terraced,TerracedA_54.txt,H2,hybrid_bidirectional,worst,195.816,5.88,7.875,16128.0,3941.22,1887.92
Terraced,TerracedA_3.txt,H1,safe_unidirectional,best,331.275,3.92,20.925,18276.0,5144.8,2181.97
Terraced,TerracedA_22.txt,H1,hybrid_bidirectional,best,197.112,4.55,15.975,17223.0,5169.0,2026.65
Terraced,TerracedD_14.txt,H1,safe_unidirectional,worst,372.332,7.07,27.0,27807.0,5135.29,2268.5
Terraced,TerracedD_17.txt,H2,hybrid_bidirectional,worst,191.372,5.32,8.775,15384.0,3871.98,1875.67
Terraced,TerracedA_54.txt,H2,hybrid_bidirectional,best,186.427,3.5,1.575,8106.0,3979.34,1893.75
Terraced,TerracedD_11.txt,H1,safe_unidirectional,worst,403.216,7.63,28.125,29523.0,5346.71,2382.03
Terraced,TerracedA_39.txt,H2,safe_unidirectional,best,354.162,3.01,13.95,13017.0,3768.8,1731.04
Terraced,TerracedA_3.txt,H1,hybrid_bidirectional,worst,244.581,6.93,25.425,26757.0,5217.54,2350.95
Terraced,TerracedD_14.txt,H1,safe_unidirectional,best,326.835,3.85,20.475,17913.0,5135.29,2148.04
Terraced,TerracedA_7.txt,H2,safe_unidirectional,worst,373.116,5.11,20.925,20775.0,3736.01,1815.49
Terraced,TerracedD_17.txt,H2,hybrid_bidirectional,best,183.126,3.43,1.575,7959.0,3911.04,1885.19
Terraced,TerracedA_22.txt,H2,safe_unidirectional,worst,348.219,4.9,19.575,19686.0,3614.53,1743.91
Terraced,TerracedA_39.txt,H2,hybrid_bidirectional,worst,199.408,5.88,9.9,17100.0,3882.56,1862.75
Terraced,TerracedA_3.txt,H1,hybrid_bidirectional,best,193.494,4.34,16.875,17214.0,5202.0,2028.46
Terraced,TerracedA_50.txt,H1,safe_unidirectional,worst,403.358,7.7,26.775,29022.0,5225.93,2353.81
Terraced,TerracedD_11.txt,H1,safe_unidirectional,best,360.658,4.06,21.825,19002.0,5346.71,2246.53
Terraced,TerracedD_14.txt,H1,hybrid_bidirectional,worst,245.655,7.0,24.975,26688.0,5201.82,2319.04
Terraced,TerracedA_7.txt,H2,safe_unidirectional,best,332.132,3.22,11.925,12486.0,3736.01,1712.23
Terraced,TerracedA_39.txt,H2,hybrid_bidirectional,best,187.057,3.5,2.25,8430.0,3904.4,1870.1
Terraced,TerracedD_16.txt,H1,safe_unidirectional,worst,382.482,7.0,27.45,27876.0,5132.48,2328.55
Terraced,TerracedA_22.txt,H2,safe_unidirectional,best,311.858,2.94,11.475,11682.0,3614.53,1671.48
Terraced,TerracedD_11.txt,H1,hybrid_bidirectional,worst,265.035,7.63,25.425,28227.0,5427.91,2440.41
Terraced,TerracedD_14.txt,H1,hybrid_bidirectional,best,196.692,4.41,15.525,16713.0,5176.79,2031.81
Terraced,TerracedA_50.txt,H1,safe_unidirectional,best,357.403,4.06,20.925,18570.0,5225.93,2200.83
Terraced,TerracedA_7.txt,H2,hybrid_bidirectional,worst,210.249,5.67,9.225,16335.0,3843.6,1892.42
Terraced,TerracedA_3.txt,H2,safe_unidirectional,worst,343.093,4.9,19.575,19686.0,3639.89,1714.0
Terraced,TerracedA_22.txt,H2,hybrid_bidirectional,worst,185.369,5.25,8.325,15021.0,3721.97,1795.2
Terraced,TerracedD_16.txt,H1,safe_unidirectional,best,340.952,3.78,21.15,18090.0,5132.48,2215.8
Terraced,TerracedD_11.txt,H1,hybrid_bidirectional,best,212.862,4.76,16.875,18096.0,5406.68,2114.28
Terraced,TerracedD_35.txt,H1,safe_unidirectional,worst,408.192,7.56,27.9,29268.0,5262.09,2370.05
Terraced,TerracedA_50.txt,H1,hybrid_bidirectional,worst,264.983,7.42,26.325,28218.0,5296.15,2421.38
Terraced,TerracedA_7.txt,H2,hybrid_bidirectional,best,187.191,3.43,1.575,7959.0,3878.87,1865.17
Terraced,TerracedA_22.txt,H2,hybrid_bidirectional,best,173.996,3.22,1.575,7518.0,3751.51,1810.59
Terraced,TerracedD_14.txt,H2,safe_unidirectional,worst,342.669,4.76,19.125,19176.0,3630.37,1699.53
Terraced,TerracedA_3.txt,H2,safe_unidirectional,best,311.823,2.94,11.925,11898.0,3639.89,1653.18
Terraced,TerracedD_16.txt,H1,hybrid_bidirectional,worst,257.827,6.86,26.1,26934.0,5193.72,2370.83
Terraced,TerracedA_50.txt,H1,hybrid_bidirectional,best,208.957,4.48,17.325,17724.0,5280.06,2107.18
Terraced,TerracedD_35.txt,H1,safe_unidirectional,best,367.888,3.85,22.05,18669.0,5262.09,2269.75
Terraced,TerracedD_11.txt,H2,safe_unidirectional,worst,376.842,5.18,21.15,21030.0,3841.8,1841.65
Terraced,TerracedA_3.txt,H2,hybrid_bidirectional,worst,178.337,5.46,8.325,15462.0,3752.76,1758.54
Terraced,TerracedA_6.txt,H1,safe_unidirectional,worst,406.44,7.63,27.225,29091.0,5361.05,2395.08
Terraced,TerracedD_16.txt,H1,hybrid_bidirectional,best,207.58,4.41,16.65,17253.0,5176.9,2052.57
Terraced,TerracedD_12.txt,H1,safe_unidirectional,worst,410.024,7.7,27.9,29562.0,5405.22,2428.67
Terraced,TerracedD_14.txt,H2,safe_unidirectional,best,308.975,2.87,10.8,11211.0,3630.37,1667.86
Terraced,TerracedD_35.txt,H1,hybrid_bidirectional,worst,269.252,7.56,25.875,28296.0,5332.93,2420.61
Terraced,TerracedA_3.txt,H2,hybrid_bidirectional,best,165.819,3.29,1.575,7665.0,3789.16,1760.33
Terraced,TerracedA_50.txt,H2,safe_unidirectional,worst,373.147,5.25,20.475,20853.0,3721.01,1796.27
Terraced,TerracedD_14.txt,H2,hybrid_bidirectional,worst,175.914,5.32,7.2,14628.0,3742.2,1771.39
Terraced,TerracedD_11.txt,H2,safe_unidirectional,best,344.953,3.15,12.6,12663.0,3841.8,1731.81
Terraced,TerracedA_6.txt,H1,safe_unidirectional,best,341.875,4.13,21.15,18825.0,5361.05,2200.49
Terraced,TerracedD_12.txt,H1,safe_unidirectional,best,374.768,3.99,22.05,18963.0,5405.22,2323.9
Terraced,TerracedD_35.txt,H1,hybrid_bidirectional,best,209.135,4.62,17.1,17910.0,5312.72,2092.31
Terraced,TerracedD_16.txt,H2,safe_unidirectional,worst,352.171,4.83,19.125,19323.0,3627.57,1743.06
Terraced,TerracedD_14.txt,H2,hybrid_bidirectional,best,167.518,3.08,1.575,7224.0,3775.95,1800.52
Terraced,TerracedD_11.txt,H2,hybrid_bidirectional,worst,201.039,5.88,8.55,16452.0,3970.35,1893.73
Terraced,TerracedA_52.txt,H1,safe_unidirectional,worst,377.262,7.21,27.9,28533.0,5121.34,2281.49
Terraced,TerracedA_6.txt,H1,hybrid_bidirectional,worst,270.114,7.42,26.1,28110.0,5442.22,2467.49
Terraced,TerracedA_50.txt,H2,safe_unidirectional,best,330.348,3.15,11.7,12231.0,3721.01,1689.99
Terraced,TerracedD_12.txt,H1,hybrid_bidirectional,worst,267.253,7.77,25.425,28521.0,5480.79,2488.65
Terraced,TerracedD_11.txt,H2,hybrid_bidirectional,best,189.398,3.5,2.025,8322.0,4001.17,1912.51
Terraced,TerracedD_16.txt,H2,safe_unidirectional,best,307.458,3.01,11.25,11721.0,3627.57,1644.28
Terraced,TerracedD_35.txt,H2,safe_unidirectional,worst,379.122,5.32,20.25,20892.0,3757.18,1799.38
Terraced,TerracedA_6.txt,H1,hybrid_bidirectional,best,207.042,4.55,17.1,17763.0,5420.62,2130.56
Terraced,TerracedA_50.txt,H2,hybrid_bidirectional,worst,194.429,5.81,8.325,16197.0,3831.58,1852.31
Terraced,TerracedD_15.txt,H1,safe_unidirectional,worst,409.398,7.84,28.125,29964.0,5341.72,2385.56
Terraced,TerracedA_52.txt,H1,safe_unidirectional,best,337.024,3.78,21.825,18414.0,5121.34,2199.58
Terraced,TerracedD_12.txt,H1,hybrid_bidirectional,best,215.544,4.62,17.775,18234.0,5462.67,2193.9
Terraced,TerracedD_16.txt,H2,hybrid_bidirectional,worst,191.358,5.25,7.65,14697.0,3726.96,1782.42
Terraced,TerracedA_50.txt,H2,hybrid_bidirectional,best,177.537,3.43,1.575,7959.0,3870.0,1864.45
Terraced,TerracedD_39.txt,H1,safe_unidirectional,worst,411.614,7.56,27.675,29160.0,5321.6,2395.39
Terraced,TerracedA_52.txt,H1,hybrid_bidirectional,worst,252.105,7.0,26.325,27336.0,5185.4,2338.64
Terraced,TerracedD_35.txt,H2,safe_unidirectional,best,336.803,3.08,12.15,12300.0,3757.18,1706.36
Terraced,TerracedD_15.txt,H1,safe_unidirectional,best,364.879,4.13,21.825,19149.0,5341.72,2262.01
Terraced,TerracedD_16.txt,H2,hybrid_bidirectional,best,181.16,3.29,1.125,7449.0,3768.7,1824.33
Terraced,TerracedA_6.txt,H2,safe_unidirectional,worst,384.255,5.32,19.8,20676.0,3856.13,1865.49
Terraced,TerracedD_12.txt,H2,safe_unidirectional,worst,375.667,5.39,20.25,21039.0,3900.31,1854.28
Terraced,TerracedA_52.txt,H1,hybrid_bidirectional,best,196.054,4.55,16.2,17331.0,5173.66,2018.02
Terraced,TerracedD_35.txt,H2,hybrid_bidirectional,worst,197.821,5.74,9.225,16482.0,3865.66,1867.65
Terraced,TerracedA_44.txt,H1,safe_unidirectional,worst,397.296,7.63,27.225,29091.0,5263.78,2354.12
Terraced,TerracedD_39.txt,H1,safe_unidirectional,best,358.511,4.13,21.15,18825.0,5321.6,2216.81
Terraced,TerracedD_15.txt,H1,hybrid_bidirectional,worst,268.027,7.91,25.875,29031.0,5420.89,2437.25
Terraced,TerracedA_6.txt,H2,safe_unidirectional,best,334.742,3.22,11.475,12270.0,3856.13,1750.27
Terraced,TerracedA_26.txt,H1,safe_unidirectional,worst,400.661,7.28,27.9,28680.0,5232.77,2378.5
Terraced,TerracedD_35.txt,H2,hybrid_bidirectional,best,182.087,3.36,2.025,8028.0,3897.54,1863.93
Terraced,TerracedD_12.txt,H2,safe_unidirectional,best,344.073,3.15,12.375,12555.0,3900.31,1761.06
Terraced,TerracedD_15.txt,H1,hybrid_bidirectional,best,215.49,4.69,17.55,18273.0,5404.27,2156.1
Terraced,TerracedD_39.txt,H1,hybrid_bidirectional,worst,267.399,7.35,25.65,27747.0,5401.27,2477.87
Terraced,TerracedA_44.txt,H1,safe_unidirectional,best,354.166,4.06,21.15,18678.0,5263.78,2211.48
Terraced,TerracedA_6.txt,H2,hybrid_bidirectional,worst,204.414,5.67,8.55,16011.0,3977.17,1918.32
Terraced,TerracedA_52.txt,H2,safe_unidirectional,worst,350.563,4.83,19.8,19647.0,3616.43,1740.91
Terraced,TerracedD_12.txt,H2,hybrid_bidirectional,worst,193.713,5.88,8.775,16560.0,4022.37,1915.09
Terraced,TerracedA_26.txt,H1,safe_unidirectional,best,345.861,4.13,20.475,18501.0,5232.77,2188.03
Terraced,TerracedD_39.txt,H1,hybrid_bidirectional,best,210.03,4.62,16.875,17802.0,5379.62,2137.07
Terraced,TerracedD_21.txt,H1,safe_unidirectional,worst,403.916,7.28,27.9,28680.0,5296.06,2365.98
Terraced,TerracedA_6.txt,H2,hybrid_bidirectional,best,191.058,3.43,1.575,7959.0,4011.1,1915.32
Terraced,TerracedA_44.txt,H1,hybrid_bidirectional,worst,265.356,7.28,25.875,27708.0,5332.82,2441.97
Terraced,TerracedD_12.txt,H2,hybrid_bidirectional,best,185.295,3.5,2.025,8322.0,4057.7,1943.41
Terraced,TerracedD_15.txt,H2,safe_unidirectional,worst,384.324,5.67,20.475,21735.0,3836.81,1834.48
Terraced,TerracedA_52.txt,H2,safe_unidirectional,best,312.86,3.01,11.7,11937.0,3616.43,1631.56
Terraced,TerracedA_26.txt,H1,hybrid_bidirectional,worst,262.776,7.28,25.2,27384.0,5300.32,2417.56
Terraced,TerracedA_44.txt,H1,hybrid_bidirectional,best,210.035,4.48,17.325,17724.0,5323.52,2137.41
Terraced,TerracedD_21.txt,H1,safe_unidirectional,best,361.609,3.92,21.375,18492.0,5296.06,2266.03
Terraced,TerracedA_52.txt,H2,hybrid_bidirectional,worst,186.164,5.39,8.1,15207.0,3716.23,1807.54
