Archetype,CAH Type,Operation,Solar,CAPEX,OPEX Savings
Detached,H1,safe_unidirectional,worst,29199.0,1970.3988000000004
Detached,H1,hybrid_bidirectional,worst,27522.0,2116.1288000000004
Detached,H1,safe_unidirectional,best,18825.0,2015.5598000000002
Detached,H2,hybrid_bidirectional,worst,15432.0,1436.5958
Detached,H2,safe_unidirectional,best,12339.0,1296.6658
Detached,H1,hybrid_bidirectional,best,17616.0,2178.6168000000002
Detached,H2,safe_unidirectional,best,11868.0,1278.2188
Detached,H2,hybrid_bidirectional,best,7920.0,1441.6808
Detached,H1,safe_unidirectional,worst,30033.0,1958.1868000000004
Detached,H1,safe_unidirectional,best,18963.0,2007.0338000000002
Detached,H2,safe_unidirectional,worst,22902.0,1196.8737999999998
Detached,H1,hybrid_bidirectional,worst,28659.0,2111.8068000000003
Detached,H2,hybrid_bidirectional,worst,16638.0,1441.2208
Detached,H2,hybrid_bidirectional,worst,16158.0,1431.3698
Detached,H1,hybrid_bidirectional,best,17850.0,2178.3368000000005
Detached,H1,hybrid_bidirectional,worst,28257.0,2114.7948
Detached,H2,hybrid_bidirectional,best,8067.0,1455.7848
Detached,H1,safe_unidirectional,best,19080.0,2009.2188000000003
Detached,H2,safe_unidirectional,worst,20088.0,1235.3058
Detached,H1,safe_unidirectional,worst,30072.0,1946.4268000000002
Detached,H2,safe_unidirectional,best,13614.0,1239.3768
Detached,H2,hybrid_bidirectional,best,7959.0,1449.3598
Detached,H1,hybrid_bidirectional,best,17988.0,2176.5498000000002
Detached,H1,hybrid_bidirectional,worst,28698.0,2105.8828000000003
Detached,H2,hybrid_bidirectional,worst,18765.0,1405.0248
Detached,H2,safe_unidirectional,best,11829.0,1276.6578
Detached,H2,safe_unidirectional,worst,20814.0,1221.8748
Detached,H1,safe_unidirectional,best,19296.0,2005.2588000000003
Detached,H1,safe_unidirectional,worst,29376.0,1972.4458000000004
Detached,H1,safe_unidirectional,worst,29376.0,1965.7188000000003
Detached,H1,hybrid_bidirectional,best,17958.0,2166.0308000000005
Detached,H2,hybrid_bidirectional,best,8949.0,1423.3658
Detached,H2,hybrid_bidirectional,worst,15354.0,1427.0228
Detached,H2,safe_unidirectional,worst,20598.0,1223.6707999999999
Detached,H1,hybrid_bidirectional,worst,29061.0,2103.3258000000005
Detached,H1,safe_unidirectional,best,18864.0,2020.9518000000003
Detached,H2,safe_unidirectional,best,12054.0,1275.5338
Detached,H1,safe_unidirectional,best,19041.0,2016.2188000000003
Detached,H2,hybrid_bidirectional,best,7851.0,1439.4298
Detached,H1,hybrid_bidirectional,best,18468.0,2169.3248000000003
Detached,H1,safe_unidirectional,worst,29238.0,1990.3218000000002
Detached,H2,safe_unidirectional,worst,21363.0,1217.9928
Detached,H2,hybrid_bidirectional,worst,16305.0,1418.1518
Detached,H2,safe_unidirectional,best,12006.0,1258.6028000000001
Detached,H1,hybrid_bidirectional,worst,28041.0,2117.6078
Detached,H1,hybrid_bidirectional,worst,28590.0,2110.4428000000003
Detached,H2,hybrid_bidirectional,best,8067.0,1439.1348
Detached,H1,safe_unidirectional,worst,30072.0,1952.6678000000002
Detached,H2,hybrid_bidirectional,worst,16050.0,1428.9478
Detached,H1,hybrid_bidirectional,best,17880.0,2181.4738
Detached,H1,safe_unidirectional,best,18933.0,2041.4548000000002
Detached,H2,safe_unidirectional,best,12525.0,1269.4508
Detached,H1,hybrid_bidirectional,best,18066.0,2176.5108000000005
Detached,H2,safe_unidirectional,worst,21627.0,1214.6907999999999
Detached,H2,hybrid_bidirectional,best,8106.0,1435.5058
Detached,H1,hybrid_bidirectional,worst,28335.0,2125.3958000000002
Detached,H1,safe_unidirectional,best,19404.0,1994.9958000000001
Detached,H2,hybrid_bidirectional,worst,16932.0,1427.1488
Detached,H1,safe_unidirectional,worst,29964.0,1971.3948000000003
Detached,H2,safe_unidirectional,worst,20784.0,1238.9958
Detached,H2,safe_unidirectional,best,12819.0,1257.6268
Detached,H2,safe_unidirectional,worst,20970.0,1239.6438
Detached,H1,hybrid_bidirectional,best,17949.0,2183.4158
Detached,H2,hybrid_bidirectional,best,8253.0,1441.4398
Detached,H1,hybrid_bidirectional,worst,29100.0,2103.5988
Detached,H1,safe_unidirectional,worst,29199.0,1976.6438000000003
Detached,H1,safe_unidirectional,best,19071.0,2019.7198000000003
Detached,H2,hybrid_bidirectional,worst,17403.0,1418.1928
Detached,H2,safe_unidirectional,best,12123.0,1274.5158000000001
Detached,H1,hybrid_bidirectional,best,18459.0,2158.4938
Detached,H2,safe_unidirectional,best,12663.0,1270.4438
Detached,H1,safe_unidirectional,worst,30798.0,1927.0428000000002
Detached,H1,safe_unidirectional,best,18756.0,2033.9188000000004
Detached,H2,safe_unidirectional,worst,20853.0,1249.4018
Detached,H2,hybrid_bidirectional,best,8655.0,1433.4048
Detached,H1,hybrid_bidirectional,worst,29277.0,2124.1928000000003
Detached,H2,hybrid_bidirectional,worst,16158.0,1432.5898
Detached,H2,hybrid_bidirectional,worst,16560.0,1422.6598
Detached,H1,hybrid_bidirectional,best,18096.0,2180.0938
Detached,H1,hybrid_bidirectional,worst,28218.0,2124.5188000000003
Detached,H2,hybrid_bidirectional,best,8106.0,1445.7118
Detached,H2,safe_unidirectional,worst,21186.0,1211.5768
Detached,H1,safe_unidirectional,best,19482.0,1982.5878000000002
Detached,H2,safe_unidirectional,best,12339.0,1291.1658
Detached,H1,safe_unidirectional,worst,29592.0,1970.3608000000004
Detached,H2,hybrid_bidirectional,best,8292.0,1434.9478
Detached,H1,hybrid_bidirectional,best,17772.0,2185.5388000000003
Detached,H2,hybrid_bidirectional,worst,16383.0,1443.0738
Detached,H1,hybrid_bidirectional,worst,29502.0,2092.5768000000003
Detached,H2,safe_unidirectional,best,12849.0,1249.5708
Detached,H2,safe_unidirectional,worst,21363.0,1233.2218
Detached,H1,safe_unidirectional,worst,29847.0,1965.5868000000003
Detached,H1,safe_unidirectional,best,19011.0,2022.8068000000003
Detached,H1,safe_unidirectional,worst,29994.0,1957.1568000000002
Detached,H2,hybrid_bidirectional,best,8106.0,1452.9938
Detached,H1,hybrid_bidirectional,best,18645.0,2154.3498000000004
Detached,H2,hybrid_bidirectional,worst,17070.0,1417.8018
Detached,H2,safe_unidirectional,worst,20529.0,1238.8548
Detached,H1,hybrid_bidirectional,worst,28845.0,2117.9128
Detached,H1,safe_unidirectional,best,19041.0,2022.5348000000004
Detached,H2,safe_unidirectional,best,12486.0,1278.3578
Detached,H2,hybrid_bidirectional,best,8508.0,1437.0498
Detached,H1,safe_unidirectional,best,19188.0,2007.5238000000004
Detached,H1,safe_unidirectional,worst,30366.0,1940.2308000000003
Detached,H1,hybrid_bidirectional,best,18243.0,2172.0188000000003
Detached,H2,safe_unidirectional,best,12084.0,1280.1707999999999
Detached,H2,safe_unidirectional,worst,21942.0,1192.8638
Detached,H2,hybrid_bidirectional,worst,17079.0,1431.7868
Detached,H1,hybrid_bidirectional,worst,28845.0,2120.3768000000005
Detached,H1,hybrid_bidirectional,worst,29208.0,2098.2908
Detached,H1,safe_unidirectional,worst,30072.0,1966.7148000000002
Detached,H2,hybrid_bidirectional,worst,16050.0,1437.4698
Detached,H2,hybrid_bidirectional,best,8214.0,1447.5518
Detached,H1,safe_unidirectional,best,19620.0,1983.5638000000004
Detached,H1,hybrid_bidirectional,best,18273.0,2179.4098000000004
Detached,H2,safe_unidirectional,best,12888.0,1248.6758
Detached,H1,hybrid_bidirectional,best,18420.0,2157.7738000000004
Detached,H2,safe_unidirectional,worst,21078.0,1232.6718
Detached,H2,hybrid_bidirectional,best,8067.0,1452.9568
Detached,H1,hybrid_bidirectional,worst,28953.0,2099.2148
Detached,H1,safe_unidirectional,best,19404.0,2024.2998000000002
Detached,H2,hybrid_bidirectional,worst,17727.0,1413.5068
Detached,H1,safe_unidirectional,worst,29739.0,1959.9978000000003
Detached,H2,safe_unidirectional,worst,21186.0,1235.8737999999998
Detached,H2,safe_unidirectional,best,12564.0,1270.9668
Detached,H2,safe_unidirectional,worst,21618.0,1219.5747999999999
Detached,H1,hybrid_bidirectional,best,18792.0,2172.5288
Detached,H2,hybrid_bidirectional,best,8802.0,1434.6648
Detached,H1,safe_unidirectional,worst,29895.0,1974.3898000000004
Detached,H1,hybrid_bidirectional,worst,29355.0,2108.7118
Detached,H1,safe_unidirectional,best,19149.0,2018.6848000000002
Detached,H2,hybrid_bidirectional,worst,16638.0,1425.1138
Detached,H2,safe_unidirectional,best,12555.0,1271.1148
Detached,H1,hybrid_bidirectional,best,18468.0,2176.3968000000004
Detached,H2,safe_unidirectional,best,12780.0,1261.0108
Detached,H1,safe_unidirectional,best,19002.0,2018.2478000000003
Detached,H2,hybrid_bidirectional,best,8253.0,1435.6008
Detached,H1,safe_unidirectional,worst,29454.0,1963.0128000000004
Detached,H2,safe_unidirectional,worst,21804.0,1208.2848
Detached,H1,hybrid_bidirectional,worst,28914.0,2110.4018
Detached,H2,hybrid_bidirectional,worst,16716.0,1433.5648
Detached,H2,hybrid_bidirectional,worst,17325.0,1429.3558
Detached,H1,hybrid_bidirectional,worst,28776.0,2119.2958000000003
Detached,H1,hybrid_bidirectional,best,18312.0,2172.2088000000003
Detached,H2,safe_unidirectional,worst,21657.0,1231.5538
Detached,H2,hybrid_bidirectional,best,8361.0,1444.1048
Detached,H1,safe_unidirectional,best,19188.0,2018.5718000000002
Detached,H2,safe_unidirectional,best,13359.0,1247.2158
Detached,H1,safe_unidirectional,worst,29700.0,1963.8508000000002
Detached,H2,hybrid_bidirectional,best,8469.0,1445.5378
Detached,H1,hybrid_bidirectional,best,18057.0,2172.1718
Detached,H2,hybrid_bidirectional,worst,17619.0,1411.8228
Detached,H1,hybrid_bidirectional,worst,28590.0,2118.6938000000005
Detached,H2,safe_unidirectional,best,12780.0,1275.0728
Detached,H2,safe_unidirectional,worst,21078.0,1224.9458
Detached,H1,safe_unidirectional,worst,29562.0,1976.5298000000003
Detached,H1,safe_unidirectional,best,18963.0,2013.5578000000003
Detached,H1,safe_unidirectional,worst,29631.0,1973.7528000000002
Detached,H2,hybrid_bidirectional,best,8841.0,1430.2338
Detached,H1,hybrid_bidirectional,best,18096.0,2179.6018000000004
Detached,H2,hybrid_bidirectional,worst,17118.0,1427.1258
Detached,H2,safe_unidirectional,worst,21216.0,1240.6818
Detached,H1,hybrid_bidirectional,worst,28590.0,2115.6338000000005
Detached,H1,safe_unidirectional,best,19002.0,2025.5968000000003
Detached,H2,safe_unidirectional,best,12741.0,1267.8098
Detached,H1,hybrid_bidirectional,best,18027.0,2178.2558000000004
Detached,H2,hybrid_bidirectional,worst,16932.0,1427.2248
Detached,H1,safe_unidirectional,worst,29199.0,1970.4748000000004
Semi-detached,H1,safe_unidirectional,best,18570.0,1987.2974000000002
Semi-detached,H2,hybrid_bidirectional,best,7920.0,1403.6624
Semi-detached,H1,hybrid_bidirectional,worst,28884.0,2067.1784000000002
Semi-detached,H2,safe_unidirectional,worst,21294.0,1191.9634
Detached,H2,hybrid_bidirectional,best,8430.0,1444.4378
Semi-detached,H2,safe_unidirectional,best,12624.0,1246.8224
Semi-detached,H1,hybrid_bidirectional,worst,27864.0,2092.5664
Detached,H2,safe_unidirectional,worst,21294.0,1228.2828
Detached,H1,safe_unidirectional,best,19119.0,2015.5118000000002
Semi-detached,H1,hybrid_bidirectional,best,18459.0,2127.1034
Semi-detached,H1,safe_unidirectional,worst,29748.0,1930.5074
Semi-detached,H2,hybrid_bidirectional,worst,16530.0,1388.8374000000001
Semi-detached,H2,safe_unidirectional,best,12585.0,1232.9574
Detached,H1,safe_unidirectional,worst,29415.0,1966.8528000000003
Semi-detached,H1,hybrid_bidirectional,best,17556.0,2145.3184
Detached,H1,hybrid_bidirectional,worst,27972.0,2115.9398
Semi-detached,H2,hybrid_bidirectional,best,8214.0,1409.7814
Detached,H2,safe_unidirectional,best,12378.0,1269.4018
Semi-detached,H2,hybrid_bidirectional,worst,16668.0,1385.3644
Semi-detached,H1,safe_unidirectional,best,18864.0,1984.4584
Semi-detached,H2,safe_unidirectional,worst,20961.0,1175.6654
Detached,H1,hybrid_bidirectional,best,18183.0,2178.0328000000004
Detached,H1,safe_unidirectional,best,19257.0,2011.5868000000003
Detached,H2,hybrid_bidirectional,worst,16677.0,1425.5418
Semi-detached,H2,safe_unidirectional,worst,20127.0,1215.0604
Semi-detached,H2,hybrid_bidirectional,best,8214.0,1401.1674
Semi-detached,H1,hybrid_bidirectional,worst,28599.0,2081.3594000000003
Semi-detached,H1,safe_unidirectional,worst,29709.0,1942.9414000000002
Detached,H2,hybrid_bidirectional,best,8253.0,1442.9148
Semi-detached,H2,safe_unidirectional,best,12888.0,1218.4624
Detached,H1,hybrid_bidirectional,worst,28296.0,2124.4968000000003
Detached,H2,safe_unidirectional,worst,20352.0,1236.6008
Semi-detached,H1,hybrid_bidirectional,best,17880.0,2135.6364000000003
Semi-detached,H2,safe_unidirectional,best,11877.0,1256.1114
Semi-detached,H1,safe_unidirectional,worst,28866.0,1934.6864
Semi-detached,H1,safe_unidirectional,best,19002.0,1991.2134
Semi-detached,H2,hybrid_bidirectional,worst,16638.0,1375.5604
Detached,H1,hybrid_bidirectional,best,18282.0,2182.4718000000003
Detached,H1,safe_unidirectional,worst,29739.0,1964.2258000000002
Semi-detached,H2,hybrid_bidirectional,worst,15903.0,1403.8634
Detached,H2,safe_unidirectional,best,12564.0,1273.0618
Semi-detached,H2,hybrid_bidirectional,best,8508.0,1391.4574
Semi-detached,H1,hybrid_bidirectional,worst,28776.0,2077.6844
Semi-detached,H1,safe_unidirectional,best,18678.0,1990.9934
Semi-detached,H2,safe_unidirectional,worst,21324.0,1194.2304
Semi-detached,H2,hybrid_bidirectional,best,7959.0,1410.8244
Detached,H2,safe_unidirectional,worst,20892.0,1234.7208
Detached,H2,hybrid_bidirectional,worst,16011.0,1425.6707999999999
Detached,H1,safe_unidirectional,best,19404.0,2006.0528000000004
Semi-detached,H1,hybrid_bidirectional,best,18057.0,2134.4094
Semi-detached,H1,hybrid_bidirectional,worst,27963.0,2073.7584
Semi-detached,H1,safe_unidirectional,worst,28464.0,1939.8064000000002
Semi-detached,H2,safe_unidirectional,best,12270.0,1233.2724
Detached,H2,hybrid_bidirectional,best,8253.0,1437.9998
Detached,H1,hybrid_bidirectional,worst,28404.0,2116.8218
Semi-detached,H1,safe_unidirectional,worst,29337.0,1941.6394
Detached,H2,safe_unidirectional,best,12594.0,1272.3418
Semi-detached,H1,hybrid_bidirectional,best,17910.0,2132.1004000000003
Semi-detached,H2,hybrid_bidirectional,worst,16785.0,1390.0154
Semi-detached,H2,safe_unidirectional,worst,21255.0,1208.4084
Semi-detached,H1,safe_unidirectional,best,18825.0,1990.7414
Detached,H1,hybrid_bidirectional,best,18342.0,2169.6258000000003
Detached,H2,hybrid_bidirectional,worst,16197.0,1427.5888
Detached,H1,safe_unidirectional,worst,29121.0,1972.0498000000002
Semi-detached,H1,safe_unidirectional,best,18639.0,1993.4744
Semi-detached,H2,hybrid_bidirectional,best,8145.0,1398.1754
Semi-detached,H1,hybrid_bidirectional,worst,27414.0,2079.1034
Semi-detached,H2,safe_unidirectional,worst,20343.0,1197.5804
Detached,H2,hybrid_bidirectional,best,8322.0,1442.0988
Semi-detached,H2,safe_unidirectional,best,12516.0,1242.4044
Semi-detached,H1,hybrid_bidirectional,worst,28404.0,2072.8944
Detached,H1,safe_unidirectional,best,18894.0,2020.5028000000002
Detached,H2,safe_unidirectional,worst,21402.0,1230.8968
Semi-detached,H1,hybrid_bidirectional,best,17655.0,2136.1404
Semi-detached,H2,hybrid_bidirectional,worst,16638.0,1387.2304
Semi-detached,H1,safe_unidirectional,worst,29307.0,1925.5474000000002
Semi-detached,H1,hybrid_bidirectional,best,17880.0,2141.7544000000003
Semi-detached,H2,safe_unidirectional,best,12153.0,1238.9204
Detached,H1,safe_unidirectional,worst,29013.0,1958.3918000000003
Detached,H1,hybrid_bidirectional,worst,28326.0,2109.8818
Semi-detached,H2,hybrid_bidirectional,best,8106.0,1403.9644
Detached,H2,safe_unidirectional,best,12858.0,1271.8838
Semi-detached,H1,safe_unidirectional,best,19002.0,1975.6094
Semi-detached,H2,hybrid_bidirectional,worst,16149.0,1384.5584000000001
Semi-detached,H2,safe_unidirectional,worst,19371.0,1215.0554
Detached,H1,hybrid_bidirectional,best,17979.0,2167.1108000000004
Detached,H1,safe_unidirectional,best,18717.0,2011.3708000000001
Detached,H2,hybrid_bidirectional,worst,16962.0,1430.0338
Semi-detached,H2,safe_unidirectional,worst,20559.0,1204.8674
Semi-detached,H2,hybrid_bidirectional,best,8067.0,1403.8554
Semi-detached,H1,safe_unidirectional,worst,29013.0,1925.8784
Semi-detached,H1,hybrid_bidirectional,worst,28374.0,2080.3344
Detached,H2,hybrid_bidirectional,best,8508.0,1446.5948
Semi-detached,H2,safe_unidirectional,best,11976.0,1246.4254
Detached,H1,hybrid_bidirectional,worst,28335.0,2123.0978000000005
Detached,H2,safe_unidirectional,worst,20667.0,1239.5528
Semi-detached,H1,hybrid_bidirectional,best,18096.0,2135.6524
Semi-detached,H2,safe_unidirectional,best,12270.0,1251.9024
Semi-detached,H1,safe_unidirectional,best,18855.0,1963.6584
Semi-detached,H1,safe_unidirectional,worst,29415.0,1935.8534
Semi-detached,H2,hybrid_bidirectional,worst,14952.0,1400.6554
Detached,H1,hybrid_bidirectional,best,17604.0,2184.3888
Semi-detached,H2,hybrid_bidirectional,worst,16197.0,1397.7934
Detached,H1,safe_unidirectional,worst,30621.0,1941.1348000000003
Semi-detached,H2,hybrid_bidirectional,best,7812.0,1410.0984
Detached,H2,safe_unidirectional,best,12270.0,1283.9948
Semi-detached,H1,hybrid_bidirectional,worst,28041.0,2074.2664
Semi-detached,H2,safe_unidirectional,worst,20784.0,1191.7604000000001
Semi-detached,H1,safe_unidirectional,best,18531.0,1980.4294
Semi-detached,H2,hybrid_bidirectional,best,7959.0,1411.3924
Detached,H2,safe_unidirectional,worst,20313.0,1220.9508
Detached,H2,hybrid_bidirectional,worst,16236.0,1423.8608
Detached,H1,safe_unidirectional,best,19521.0,2004.2448000000004
Semi-detached,H1,hybrid_bidirectional,best,17880.0,2133.3204
Semi-detached,H1,hybrid_bidirectional,worst,28404.0,2077.7484
Semi-detached,H1,safe_unidirectional,worst,29337.0,1905.6324
Semi-detached,H2,safe_unidirectional,best,12486.0,1229.0374000000002
Detached,H2,hybrid_bidirectional,best,8145.0,1438.5288
Semi-detached,H1,safe_unidirectional,worst,29475.0,1925.3074000000001
Detached,H1,hybrid_bidirectional,worst,29424.0,2104.2018000000003
Detached,H2,safe_unidirectional,best,12063.0,1269.4548
Semi-detached,H1,hybrid_bidirectional,best,17673.0,2141.8734
Semi-detached,H2,hybrid_bidirectional,worst,16344.0,1391.8744000000002
Semi-detached,H2,safe_unidirectional,worst,20244.0,1194.4274
Semi-detached,H1,safe_unidirectional,best,19257.0,1953.9594000000002
Detached,H1,hybrid_bidirectional,best,18321.0,2169.7428000000004
Detached,H2,hybrid_bidirectional,worst,15873.0,1424.7548
Semi-detached,H1,safe_unidirectional,best,19149.0,1974.2654000000002
Detached,H1,safe_unidirectional,worst,29514.0,1953.8468000000003
Semi-detached,H2,hybrid_bidirectional,best,8253.0,1400.4374
Semi-detached,H1,hybrid_bidirectional,worst,28287.0,2062.0214
Semi-detached,H2,safe_unidirectional,worst,20853.0,1194.4404
Detached,H2,hybrid_bidirectional,best,8037.0,1433.1498
Semi-detached,H2,safe_unidirectional,best,12300.0,1225.9884
Semi-detached,H1,hybrid_bidirectional,worst,28287.0,2076.8934
Detached,H1,safe_unidirectional,best,19296.0,2005.5218000000002
Detached,H2,safe_unidirectional,worst,21882.0,1211.5528
Semi-detached,H1,hybrid_bidirectional,best,18450.0,2121.5094
Semi-detached,H2,hybrid_bidirectional,worst,15657.0,1388.1594
Semi-detached,H1,safe_unidirectional,worst,29082.0,1930.1394
Semi-detached,H1,hybrid_bidirectional,best,18342.0,2128.6304
Semi-detached,H2,safe_unidirectional,best,12015.0,1237.0914
Detached,H1,safe_unidirectional,worst,29661.0,1957.5958000000003
Detached,H1,hybrid_bidirectional,worst,28728.0,2111.8398
